Campaign,Campaign ID,Placement,Date,Video Player Size,Verifiable Impressions
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Cross Hardware_10.15 YT Masthead_Livestream (OPID-1892134)_Imp,2019-10-19,(not set),645
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Cross Hardware_10.15 YT Masthead_Livestream (OPID-1892134)_Imp,2019-10-20,(not set),534
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Cross Hardware_10.15 YT Masthead_Post Livestream (OPID-1892135)_Imp,2019-10-15,(not set),51711013
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Cross Hardware_10.15 YT Masthead_Post Livestream (OPID-1892135)_Imp,2019-10-16,(not set),54777
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Cross Hardware_10.15 YT Masthead_Post Livestream (OPID-1892135)_Imp,2019-10-17,(not set),11136
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Cross Hardware_10.15 YT Masthead_Post Livestream (OPID-1892135)_Imp,2019-10-18,(not set),4742
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Cross Hardware_10.15 YT Masthead_Post Livestream (OPID-1892135)_Imp,2019-10-19,(not set),2481
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Cross Hardware_10.15 YT Masthead_Post Livestream (OPID-1892135)_Imp,2019-10-20,(not set),1778
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Pixel_YT Masthead_10.18 (OPID-1892233)_Imp,2019-10-18,(not set),66491417
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Pixel_YT Masthead_10.18 (OPID-1892233)_Imp,2019-10-19,(not set),53503
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Desk_None_None_Mast_No fixed size_Q4 2019_NonRMKT_P_Pixel_YT Masthead_10.18 (OPID-1892233)_Imp,2019-10-20,(not set),13523
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-18,(not set),17399
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-18,HD,93454
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-18,LARGE,193594
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-18,SMALL,36615
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-19,(not set),39449
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-19,HD,223389
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-19,LARGE,469256
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-19,SMALL,88674
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-20,(not set),42333
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-20,HD,243291
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-20,LARGE,490138
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Camera EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888907)_Imp,2019-10-20,SMALL,94165
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-18,(not set),17527
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-18,HD,93955
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-18,LARGE,193796
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-18,SMALL,36958
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-19,(not set),39151
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-19,HD,221749
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-19,LARGE,471768
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-19,SMALL,89731
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-20,(not set),42030
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-20,HD,243633
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-20,LARGE,491577
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle NGA EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888908)_Imp,2019-10-20,SMALL,94500
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-18,(not set),17244
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-18,HD,92902
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-18,LARGE,192493
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-18,SMALL,36350
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-19,(not set),38860
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-19,HD,222741
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-19,LARGE,470250
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-19,SMALL,88825
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-20,(not set),41986
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-20,HD,243217
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-20,LARGE,490787
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video (skippable)_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_None_P4 Sizzle Soli EN-Non Promo: 15s_Testing NSK Switchables P4 Android Stream (OPID-1888909)_Imp,2019-10-20,SMALL,94576
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-18,(not set),18038
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-18,HD,97215
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-18,LARGE,199722
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-18,SMALL,37479
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-19,(not set),40109
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-19,HD,225918
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-19,LARGE,476519
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-19,SMALL,88947
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-20,(not set),42280
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-20,HD,244258
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-20,LARGE,492858
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle Soli:100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888905)_Imp,2019-10-20,SMALL,94821
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle:$100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888906)_Imp,2019-10-18,(not set),17834
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle:$100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888906)_Imp,2019-10-18,HD,96548
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle:$100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888906)_Imp,2019-10-18,LARGE,198620
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle:$100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888906)_Imp,2019-10-18,SMALL,37400
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle:$100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888906)_Imp,2019-10-19,(not set),39313
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle:$100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888906)_Imp,2019-10-19,HD,223840
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle:$100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888906)_Imp,2019-10-19,LARGE,473306
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle:$100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888906)_Imp,2019-10-19,SMALL,88635
1006946 | Pixel | Brand + DR | ESS01 | NA | US | Q4 2019 | Pixel 4,23219466,Flame (Pixel 4) - CB7_BR_ESS01_NA_US_YouTube_Hyb_AND_None_In-stream video_15s-H_Q4 2019_NonRMKT_P_Pixel US Brand Q4_P4-ZTgzf_P4 Sizzle:$100 SC w/ P4 15s Gstore EN_Testing NSK Switchables P4 Android Stream (OPID-1888906)_Imp,2019-10-20,(not set),41837
